folder,specimen,day,month,year,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,minimumElevationInMeters,maximumElevationInMeters
c_amplexicaulis,1566547,25,5,1992,34.39023,-117.768632,400,1680,1790
c_cooperi,1107032,8,4,1930,34.675001,-118.248627,8000,719,850
c_heterophyllus,2175855,30,4,1967,34.607777,-118.244504,200,1017,1047
c_inflatus,303085,12,4,1965,34.734986,-117.777285,3500,920,950
c_coulteri,1611837,10,4,2008,34.7673613,-118.6166423,3500,920,1100
c_cooperi,1458873,31,3,1986,34.464061,-117.680687,500,1100,1220
c_inflatus,ID069055,12,4,1969,NA,NA,NA,NA,NA
c_amplexicaulis,1626795,18,6,2008,34.4026641,-117.8963884,200,1530,1980
c_coulteri,C38469,26,3,1961,34.664585,-118.392853,2000,1001,1025
c_coulteri,989945,17,4,2014,34.514196,-118.620468,2200,350,555
c_amplexicaulis,C38145,11,5,1994,34.6825,-118.5338889,3000,1585,1680
c_amplexicaulis,UC1178470,9,6,1947,34.46917,-118.01889,1000,999,1120
c_cooperi,1637955,24,4,2009,34.487525,-118.0221,200,958,1000
c_inflatus,1893625,2,5,1975,34.743599,-117.800894,1000,945,NA
c_amplexicaulis,1406591,18,6,2008,34.40528,-117.89472,100,1500,1880
c_amplexicaulis,1406592,5,5,2008,34.39778,-117.80889,100,1500,1880
c_coulteri,1474203,14,3,1997,34.7381372,-118.7223279,500,1095,1375
c_amplexicaulis,UC10381,17,5,1896,34.7643738,-118.5270538,1720,845,1020
c_amplexicaulis,1611998,6,7,1998,34.402677,-117.719572,200,1600,1800
c_coulteri,303063,3,5,1963,34.5007,-118.381,3000,620,830
c_inflatus,23362250,9,4,1966,34.69177,-117.668072,500,905,947
c_inflatus,C40405,28,4,1991,34.673728,-117.702284,200,878,881
c_amplexicaulis,1687996,31,5,2011,34.344739,-118.107992,200,1095,1150
c_coulteri,C38470,16,4,1938,34.770633,-118.75535,1000,1020,1080
c_amplexicaulis,UC10383,17,5,1896,34.7643738,-118.5270538,3200,860,930
c_amplexicaulis,JEPS30825,17,6,1937,34.341797,-117.828064,1622,1981,2415
c_amplexicaulis,1182213,1,7,1963,34.695869,-118.499978,200,1110,1200
c_amplexicaulis,23070082,1,7,1963,34.695073,-118.497569,200,1104,1160
c_amplexicaulis,1669810,21,6,2010,34.372392,-118.445852,500,570,680
c_amplexicaulis,1608923,10,7,1998,34.343061,-117.704281,1000,1465,2000
c_amplexicaulis,1008685,10,7,1998,34.343061,-117.704281,1000,1465,2000
c_amplexicaulis,208328,30,4,1977,34.728204,-118.710009,500,1270,1290
c_amplexicaulis,8634293,30,4,1977,34.728204,-118.710009,500,1270,1290
c_amplexicaulis,C38148,2,7,1963,34.710466,-118.604029,3000,1463,NA
c_amplexicaulis,UC592153,27,4,1926,34.63833,-117.93361,5000,775,795
c_amplexicaulis,986430,13,5,1934,34.165502,-117.677421,5000,655,990
c_amplexicaulis,UC314531,8,7,1926,34.289143,-117.645959,1200,2550,3051
c_amplexicaulis,UC479213,28,6,1931,34.289145,-117.646002,1200,2550,3051
c_amplexicaulis,C38141,8,7,1926,34.289206,-117.646436,500,3000,NA
c_amplexicaulis,UC56734,3,5,1902,34.5199,-118.5333,1000,457,NA
c_amplexicaulis,664763,11,4,1995,34.460081,-118.032107,200,1050,1120
c_cooperi,902872,30,4,2014,34.441831,-117.766323,200,1333,1370
c_amplexicaulis,793215,7,4,2015,34.439242,-118.197706,200,805,830
c_amplexicaulis,466742,5,5,2008,34.39778,-117.80889,1000,1370,1650
c_amplexicaulis,608761,26,5,1962,34.36,-118.11,100,1155,1230
c_heterophyllus,608769,7,5,1976,34.31,-118.26,200,875,670
c_amplexicaulis,UC1871023,13,5,1993,34.359245,-118.434705,500,1115,NA
c_cooperi,17757704,30,4,2014,34.441561,-117.766579,200,1320,1370
c_amplexicaulis,20994519,12,5,2011,34.41805,-118.09361,100,1183,NA
s_tortuosus,208421,1,7,1980,37.374429,-119.420793,400,1800,2180
c_amplexicaulis,1214738,12,5,2011,34.41805,-118.09361,200,1183,NA
c_amplexicaulis,466716,2,6,1993,34.358371,-117.742402,500,1970,2100
c_amplexicaulis,931194,2,6,1993,34.358371,-117.742402,500,1970,2100
c_amplexicaulis,466870,19,5,2011,34.3075,-118.11472,200,970,1075
c_amplexicaulis,909027,19,5,2011,34.307082,-118.114846,200,965,1100
c_cooperi,1213356,24,3,1995,34.51287,-118.018975,500,905,935
c_amplexicaulis,1053559,31,5,2011,34.344545,-118.108757,200,1095,1150
c_amplexicaulis,20995222,14,6,2011,34.29722,-118.02888,100,1772,1802
c_cooperi,3805619,30,4,2014,34.442385,-117.766356,200,1330,1355
c_amplexicaulis,C38147,28,5,1962,34.374998,-118.098886,5000,1372,NA
c_amplexicaulis,C38146,16,6,1961,34.367778,-117.803394,500,2438,NA
c_amplexicaulis,C38149,3,7,1908,34.291119,-117.637825,3000,2715,3050
c_amplexicaulis,C38143,31,5,1990,34.392529,-118.187118,500,1219,1847
c_amplexicaulis,C38144,25,6,1990,34.319696,-117.853043,500,1884,2036
c_amplexicaulis,3793922,10,7,1998,34.343333,-117.702222,100,1595,1700
c_cooperi,23362009,20,4,1982,34.456294,-117.819131,200,1170,1300
s_tortuosus,208427,17,8,1969,37.817275,-119.511652,1000,2500,2600
c_amplexicaulis,786562,11,6,1981,34.35709,-117.811149,200,2200,2465
c_amplexicaulis,1149111,5,5,2008,34.396882,-117.807941,500,1400,1550
c_amplexicaulis,23089790,29,7,1969,34.352753,-117.799344,200,2470,2760
s_tortuosus,1335404,22,5,2008,37.41,-119.963889,200,498,NA
s_tortuosus,1335405,22,5,2008,37.41,-119.963889,200,498,NA
s_tortuosus,1335406,22,5,2008,37.41,-119.963889,200,498,NA
s_tortuosus,1335407,22,5,2008,37.41,-119.963889,200,498,NA
s_tortuosus,470104,23,7,1933,37.584741,-119.683814,5000,1525,NA
c_amplexicaulis,23089787,12,6,1971,34.282982,-117.626862,500,2625,2880
c_amplexicaulis,1077862,16,5,2000,34.469579,-118.221447,2000,895,1200
c_amplexicaulis,303032,15,6,1963,34.320944,-118.129343,1200,956,1160
c_coulteri,1458881,3,4,1988,34.802373,-118.871264,1000,1200,1490
c_coulteri,1474202,25,4,1996,34.709942,-118.697143,100,1180,1275
c_cooperi,1696401,10,4,2014,34.521321,-118.024739,500,897,950
c_coulteri,1682921,10,4,2015,34.78045331,-118.7644955,2500,1015,1435
c_coulteri,1474204,7,4,1995,34.71127,-118.718832,200,1090,1153
c_amplexicaulis,1083854,4,6,2003,34.36106498,-117.8544364,500,1900,2420
c_amplexicaulis,2087986,19,7,1990,34.350278,-117.908889,200,1890,2115
c_heterophyllus,2914566,30,5,2008,34.08111111,-118.5661111,100,190,280
c_amplexicaulis,1064358,5,5,1989,34.423176,-118.534574,5000,327,400
c_coulteri,466803,25,3,1997,34.69639,-118.65944,200,1097,1300
c_cooperi,1609675,18,4,2001,34.453905,-117.812893,500,1190,1250
c_amplexicaulis,1686495,14,6,2011,34.296975,-118.028715,200,1710,1803
c_amplexicaulis,776408,14,6,2011,34.296975,-118.028715,200,1710,1803
c_amplexicaulis,UC1971133,11,8,1998,34.313077,-117.858535,1000,1706,2012
c_heterophyllus,1609903,25,6,2000,34.176012,-117.675115,1000,663,840
c_amplexicaulis,1075135,12,4,2007,34.7685,-118.643605,1000,923,1068
c_coulteri,466874,10,4,2015,34.78056,-118.76444,1000,1015,1125
c_amplexicaulis,23089786,13,5,1993,34.3593979,-118.4400739,1600,965,1169
c_cooperi,1686325,1,4,2011,34.521332,-118.028677,200,888,910
s_diversifolius,2175854,28,4,1961,37.33841,-119.64716,500,750,NA
s_diversifolius,208424,24,5,1971,37.258483,-119.507479,500,884,980
s_tortuosus,1369267,25,6,1934,NA,NA,NA,NA,NA
s_diversifolius,8634389,24,5,1971,37.257917,-119.505908,200,928,990
s_tortuosus,1297815,18,6,1969,37.71469,-119.68378,500,1524,NA
s_tortuosus,208419,14,7,1959,37.538097,-119.65631,3000,1219,NA
s_tortuosus,1396157,17,9,2013,37.253333,-119.464722,100,1442,NA
s_diversifolius,23072644,10,5,1948,37.177937,-119.728678,200,400,500
s_diversifolius,3795783,22,4,1956,37.240538,-119.781239,500,350,405
s_diversifolius,3516046,29,4,1961,37.12884,-119.60255,7182,630,755
s_diversifolius,23072655,5,5,1938,37.240824,-119.799395,3000,350,545
s_diversifolius,3529637,5,5,1938,37.23847,-119.80423,9347,345,550
s_diversifolius,C87006,5,5,1938,37.241356,-119.81403,5000,500,NA
s_diversifolius,C87007,29,5,1938,37.241356,-119.81403,5000,500,NA
s_diversifolius,C87008,29,5,1938,37.241356,-119.81403,5000,500,NA
s_diversifolius,3283795,NA,6,1915,37.217926,-119.90481,3232,280,440
s_diversifolius,2052292,9,5,1984,37.378057,-119.599723,150,1060,1100
c_coulteri,1893567,19,4,1964,37.262515,-119.942879,2000,190,NA
c_coulteri,1893569,14,5,1959,37.165689,-119.419452,200,492,NA
s_diversifolius,C87010,27,4,1969,37.255633,-119.946776,200,179,NA
s_diversifolius,3795786,31,5,1932,37.287379,-119.503396,1200,1060,1090
s_diversifolius,23072656,NA,6,1915,37.236873,-119.775154,200,335,350
c_coulteri,C38473,11,4,1906,37.028005,-119.713701,1000,120,250
c_coulteri,C38475,11,4,1906,37.028005,-119.713701,1000,120,250
s_diversifolius,UC1736555,5,4,1994,37.15139,-119.416664,500,653,783
s_diversifolius,3795781,29,3,1928,37.007074,-119.767291,250,244,NA
s_diversifolius,1368853,30,4,1990,37.095874,-119.729136,2000,213,518
s_diversifolius,23072645,16,5,1938,37.288794,-119.869348,2000,210,400
s_diversifolius,C87005,3,5,1938,37.700553,-120.29531,5000,424,NA
s_diversifolius,3370459,26,4,1934,37.22933,-119.50871,1000,780,1000
s_diversifolius,C87009,26,4,1934,37.233005,-119.511517,5000,650,1100
s_diversifolius,3554884,16,5,1938,37.260341,-119.948493,5000,200,NA
s_diversifolius,3795784,7,5,1960,37.2061,-119.777815,150,350,360
s_diversifolius,3795787,28,4,1961,37.317556,-119.67243,3000,1036,NA
s_diversifolius,C87003,9,5,1925,37.218797,-119.902311,2000,280,NA
s_diversifolius,208325,23,5,1988,37.306739,-119.528522,1000,1100,NA
s_diversifolius,8634290,23,5,1988,37.322758,-119.559496,500,1050,1080
s_diversifolius,UC1492823,4,10,1948,37.279669,-119.515756,500,1044,1084
s_diversifolius,3795791,15,4,1957,37.195222,-119.618016,200,351,NA
s_diversifolius,JEPS22464,22,4,1956,37.228283,-119.761037,2400,397,468
s_diversifolius,C87012,26,4,1939,37.095874,-119.729136,2000,213,518
s_tortuosus,208416,5,7,1987,37.528161,-119.334692,2000,2316,2804
s_tortuosus,610360,9,8,1974,37.69,-119.15,500,2768,2788
c_coulteri,C40951,26,4,1965,37.172579,-119.514328,300,610,NA
s_diversifolius,2072419,14,5,1985,37.340833,-119.572778,300,1219,NA
s_diversifolius,UC932074,10,5,1948,37.190086,-119.72433,2427,430,475
s_diversifolius,3795785,5,5,1957,37.190493,-119.460953,2000,780,900
s_glandulosus,1400577,10,6,2014,37.9825,-122.606667,300,166,240
s_tortuosus,1368971,15,6,1935,37.900478,-122.508735,1000,0,96
s_glandulosus,C428045,10,5,2014,37.96767,-122.62711,100,350,NA
s_tortuosus,305368,24,5,1985,37.662923,-119.899688,1000,400,600
s_polygaloides,3161895,15,6,1937,37.740394,-120.237113,5000,500,800
s_polygaloides,3150301,11,5,1949,37.585578,-120.122346,3500,309,709
s_polygaloides,375770,23,5,1965,37.616382,-120.141135,1000,366,NA
s_polygaloides,3151975,4,10,1948,37.616382,-120.141135,2000,275,600
s_polygaloides,3162837,29,5,1911,37.612697,-120.138176,200,275,NA
s_polygaloides,C87452,29,5,1911,37.612697,-120.138176,200,275,NA
s_diversifolius,UC1041067,28,5,1901,37.461,-119.9523,2500,526,554
s_diversifolius,C86988,1,6,1959,37.457159,-119.797401,10000,600,1100
s_tortuosus,305370,29,5,1987,37.656619,-119.896081,1000,420,450
s_tortuosus,1335284,18,7,2001,37.504676,-119.718956,400,1494,NA
s_tortuosus,305361,12,8,1946,37.837473,-119.456699,1800,2658,2961
s_diversifolius,UC1258370,1,5,1980,37.374865,-119.959241,500,609,NA
s_polygaloides,C87448,12,5,1954,37.595442,-120.131673,1000,579,NA
s_polygaloides,3158218,6,6,1995,37.624167,-120.146111,500,397,491
s_diversifolius,3180646,7,5,1998,37.427865,-119.96996,400,457,NA
s_polygaloides,3159880,21,6,1896,37.485,-119.9653,3500,619,640
s_tortuosus,1369160,18,7,2001,37.505235,-119.717694,100,1494,NA
s_tortuosus,1369126,5,5,1984,37.641991,-120.148014,400,548,NA
s_polygaloides,1335674,24,5,2006,37.61277121,-120.1376771,50,266,NA
s_tortuosus,1368965,26,5,1986,37.698339,-119.849594,715,1329,1564
s_tortuosus,1333832,12,4,1986,38.35485,-122.42765,800,570,NA
s_tortuosus,1369152,16,7,1984,37.753512,-119.811315,200,1650,NA
s_polygaloides,3148310,12,6,1996,37.499137,-119.989927,500,661,820
s_polygaloides,968708,12,6,1996,37.499137,-119.989927,500,661,820
s_tortuosus,470102,19,7,1939,37.67913,-119.62788,2500,2098,2150
s_tortuosus,1310902,1,6,1972,39.321032,-120.847892,758,1300,NA
s_diversifolius,3420715,16,5,1938,37.462,-119.946,1000,553,610
s_diversifolius,23072646,16,5,1938,37.462,-119.946,1000,553,610
s_tortuosus,305371,25,7,1935,37.73944,-119.27056,2000,3602,3932
s_polygaloides,3148518,23,4,1989,37.619622,-120.137919,805,321,435
s_tortuosus,470156,30,6,1999,39.31833,-120.31667,200,1997,NA
s_tortuosus,470157,1,7,1971,39.41692,-120.95254,2000,790,NA
s_tortuosus,208418,20,5,1995,39.016667,-120.783333,500,650,NA
s_polygaloides,IDS0028215,15,5,1936,37.655526,-120.149339,1000,701,NA
s_tortuosus,610355,13,8,1958,37.66,-119.62,1000,2128,2148
s_polygaloides,C87446,10,6,1956,37.652098,-120.14808,400,550,700
s_polygaloides,C87445,19,5,1954,37.657016,-120.14745,400,550,700
s_polygaloides,C87447,25,5,1978,37.65976,-119.856334,400,400,1000
s_polygaloides,3163998,15,5,1936,37.663577,-120.156842,2000,701,NA
s_polygaloides,943657,15,5,1936,37.663577,-120.156842,2000,701,NA
s_polygaloides,C87450,15,5,1936,37.663577,-120.156842,2000,701,NA
s_tortuosus,208425,5,8,1956,37.7519,-119.7359,973,1940,NA
s_tortuosus,305359,6,7,1936,37.759065,-119.597658,2500,2049,2084
s_tortuosus,208420,15,7,1959,37.673989,-119.652524,1500,2185,2236
s_tortuosus,208426,2,8,1958,37.651883,-119.651493,1000,2200,2400
s_glandulosus,C87131,28,5,1949,39.715696,-123.262763,8000,305,647
s_glandulosus,C87130,NA,5,1938,38.998196,-123.13652,750,305,NA
s_glandulosus,C87128,NA,4,1931,39.7969,-123.2484,5000,425,NA
s_glandulosus,C87125,24,4,1981,39.831012,-123.415019,200,244,NA
s_breweri,3576212,12,6,2018,39.6705,-122.9798,2000,1569,1720
s_breweri,2152506,4,7,2011,39.668888,-122.983053,100,1620,1630
s_glandulosus,C87126,25,4,1983,38.936694,-123.084334,200,137,NA
s_breweri,2269197,12,5,2009,39.921991,-123.635759,200,792,NA
s_glandulosus,1368863,5,5,1995,38.9363375,-123.0308913,200,481,NA
s_tortuosus,1396616,6,7,1984,39.665833,-122.986389,500,1615,1678
s_breweri,1396625,6,7,1984,39.669444,-122.981944,2000,1569,1720
s_tortuosus,1368970,7,7,1968,39.588407,-122.960449,1628,1500,1882
s_glandulosus,1404529,30,5,1984,38.837871,-122.814614,500,770,984
s_breweri,C61224,25,6,1984,39.719036,-123.017641,350,1524,NA
s_breweri,C61223,5,7,1983,39.66937,-122.98055,200,1585,NA
s_breweri,C61225,15,7,1983,39.674819,-122.983685,650,1581,NA
s_glandulosus,C87124,1,5,1980,39.680337,-123.156533,500,457,NA
s_breweri,2044881,9,7,1980,39.67352,-122.972557,300,1554,NA
s_glandulosus,C87129,29,5,1927,39.5158,-123.0959,1000,1400,1880
s_insignis,UC1292647,3,5,1941,36.80456,-120.90903,200,591,635
s_insignis,JEPS27085,13,4,1940,36.8252,-120.9781,1000,668,722
s_insignis,UC1492759,4,5,1940,36.84233,-120.979355,400,499,510
s_insignis,1368879,26,3,1986,36.939372,-121.110198,200,244,NA
s_insignis,1368880,11,4,1986,36.939372,-121.110198,200,244,NA
c_inflatus,23362241,20,3,1938,36.910946,-120.853262,5000,242,294
s_insignis,JEPS105097,28,3,1995,36.805663,-120.984699,2000,1100,NA
s_insignis,JEPS105098,28,3,1995,36.805663,-120.984699,2000,1100,NA
s_insignis,JEPS105446,28,3,1995,36.805663,-120.984699,2000,1100,NA
s_insignis,JEPS105099,28,3,1995,36.83361,-120.95,500,510,NA
s_insignis,JEPS105100,28,3,1995,36.83361,-120.95,500,510,NA
s_insignis,UC644784,13,4,1940,36.836173,-120.977148,1000,580,NA
s_insignis,UC765130,4,5,1940,36.834816,-120.9975,2427,407,NA
s_insignis,C87357,4,5,1940,36.850782,-120.978524,5000,340,500
s_insignis,UC1492761,20,4,1949,36.872158,-120.92434,5000,250,NA
s_insignis,UC1492760,20,4,1949,36.872158,-120.92434,5000,250,NA
s_insignis,2060773,6,4,1990,36.829567,-120.968042,100,640,NA
s_insignis,UC1292646,26,4,1941,36.932,-121.1192,3000,240,360
s_insignis,2060772,15,4,1990,36.806944,-120.965833,100,732,NA
c_inflatus,2052556,25,3,1986,36.973336,-120.997552,1000,130,160
s_insignis,2060769,4,4,1990,36.818055,-121.02972,150,731,NA
s_cordatus,2130962,31,5,2001,38.532769,-117.778602,200,2042,NA
s_cordatus,23072637,1,7,1940,41.562218,-120.26939,500,2012,NA
s_cordatus,3883404,6,7,1978,41.802047,-120.20678,300,1830,1930
s_cordatus,1401964,7,7,2010,41.373455,-120.215916,30,2740,NA
s_cordatus,23072636,14,8,1935,41.967288,-120.226891,300,2012,NA
s_cordatus,23072620,14,7,1955,41.55658,-120.353671,500,1524,NA
s_cordatus,992040,15,7,1996,41.208859,-120.174278,150,2300,2370
s_cordatus,3495221,23,6,2015,37.505905,-118.168725,200,3148,NA
s_tortuosus,470153,11,9,1997,37.91833,-119.25,500,2975,3008
c_cooperi,23362020,15,4,1986,37.478016,-118.305353,200,1661,NA
s_tortuosus,1767639,19,7,1970,38.034149,-119.224619,1500,2438,NA
s_cordatus,23072634,29,6,1936,37.614831,-118.825994,2000,2078,2320
s_cordatus,3349687,29,6,1926,37.545588,-118.15399,1500,3048,NA
s_tortuosus,1303895,13,9,1979,37.6833,-119.0633,500,3030,3100
s_cordatus,2858299,1,7,2001,37.739865,-118.670732,100,3090,NA
s_tortuosus,1777344,20,6,1973,37.992332,-119.295638,800,3262,NA
s_cordatus,2784512,7,7,1963,38.063489,-119.190724,500,2350,2550
s_tortuosus,1801753,8,7,1974,37.85489,-119.210561,400,3232,NA
s_tortuosus,1369118,23,8,1967,37.95,-119.2948,1000,3000,3281
s_cordatus,1368849,8,8,1966,37.578935,-118.872848,100,2499,NA
s_tortuosus,1369264,15,7,1951,37.939607,-119.238834,2000,2900,2950
s_tortuosus,1369117,26,7,1967,37.969047,-119.291554,1500,3260,3300
s_tortuosus,1369153,19,7,1984,37.924474,-119.256496,1000,2919,2970
s_tortuosus,1190134,30,7,1993,38.042792,-119.263414,100,3109,3200
s_cordatus,608762,11,7,1997,37.619989,-118.989993,300,2621,NA
s_cordatus,23072639,27,6,1930,37.299936,-118.153974,500,2252,NA
s_cordatus,24680221,6,6,1986,37.863846,-118.444395,500,1780,NA
c_cooperi,1458875,15,4,1986,37.477497,-118.304855,100,1625,1670
c_cooperi,2778321,15,4,1986,37.477497,-118.304855,100,1661,1670
s_glandulosus,237254,19,4,2015,36.031215,-121.559881,2000,100,700
c_anceps,C38199,19,3,1959,36.28333333,-120.9333333,1500,270,300
c_anceps,C38193,29,4,1957,37.172139,-121.378867,200,540,NA
c_anceps,UC564188,31,3,1935,35.732274,-120.604842,500,280,NA
s_insignis,23072963,18,4,1962,36.195614,-120.7835,300,762,NA
c_anceps,3279331,17,3,1935,36.195684,-120.719623,500,600,800
s_insignis,UC1492765,14,4,1950,36.202368,-120.737216,450,685,NA
s_glandulosus,C87149,10,5,1970,35.803572,-121.298457,2000,300,470
s_tortuosus,1402095,25,6,2011,39.196111,-120.78,200,1164,NA
s_morrisonii,23073004,5,6,1986,35.869988,-121.27014,1000,567,813
s_insignis,C87349,11,5,1936,36.194097,-120.719262,2000,670,800
s_glandulosus,C87145,26,5,1942,36.379055,-121.555441,600,513,640
s_morrisonii,23073003,7,5,1987,35.86701,-121.272627,500,700,800
s_morrisonii,23073000,9,6,1987,35.86139,-121.273773,500,440,750
s_insignis,UC1492749,14,4,1950,36.291132,-120.889365,300,500,NA
s_insignis,23072950,14,4,1950,36.246337,-120.812403,250,503,NA
s_morrisonii,23073001,3,7,1987,35.874189,-121.218787,750,300,450
s_insignis,1400678,21,4,2014,35.981944,-120.458056,5000,831,944
s_glandulosus,1368299,6,6,1998,35.88333333,-121.2666667,7000,450,655
s_insignis,C87352,21,6,1963,36.196502,-120.720482,2000,680,950
s_insignis,C87356,12,6,1938,36.194968,-120.782921,2000,400,800
c_anceps,3492060,24,3,1925,35.955124,-120.446217,750,914,NA
s_insignis,C87353,28,5,1941,35.984181,-120.458492,1000,884,NA
s_insignis,JEPS108311,23,5,2005,36.029219,-120.476742,200,700,750
c_anceps,23374769,31,3,1935,35.747389,-120.604842,500,280,NA
s_insignis,C87348,10,5,1965,35.990464,-120.465908,500,1021,NA
s_insignis,C87351,10,5,1965,35.990464,-120.465908,500,1021,NA
s_insignis,23072959,10,5,1965,35.990464,-120.465908,500,1021,NA
s_glandulosus,305349,14,6,1963,35.917517,-120.410384,900,550,650
c_anceps,23374758,23,3,1931,36.062808,-120.786929,200,270,NA
c_anceps,C38190,23,3,1931,36.062808,-120.786929,200,270,NA
c_anceps,C38191,23,3,1931,36.062808,-120.786929,200,270,NA
c_anceps,C38192,23,3,1931,36.062808,-120.786929,200,270,NA
s_glandulosus,235066,30,5,2009,36.050598,-121.583016,600,100,450
s_glandulosus,C87133,5,6,1960,36.057451,-121.503337,500,1067,1219
s_glandulosus,C87132,22,5,1955,36.374662,-121.540622,500,500,700
s_glandulosus,C87146,13,5,1920,36.193261,-121.699285,500,500,700
s_glandulosus,C87139,21,5,1955,36.392755,-121.638561,1000,250,350
s_glandulosus,C87141,4,6,1958,36.051935,-121.496338,1000,850,1500
s_glandulosus,C87144,29,5,1948,36.366599,-121.544092,500,550,820
s_glandulosus,C87150,26,5,1982,36.06211,-121.549281,1000,853,NA
s_glandulosus,C87142,20,5,1960,35.847959,-121.358948,200,914,NA
c_anceps,C38198,18,5,1963,35.836519,-120.656152,200,320,380
s_glandulosus,C87137,NA,6,1901,36.235878,-121.548424,1000,450,1000
s_glandulosus,C87138,NA,6,1901,36.235878,-121.548424,1000,450,1000
c_anceps,172723,5,3,2015,35.83785,-120.27985,6000,475,530
c_anceps,8598667,5,3,2015,35.83785,-120.27985,6000,475,530
c_anceps,C38196,28,3,1937,37.172139,-121.378867,2000,500,580
s_glandulosus,C87135,26,4,1919,36.483486,-121.217878,4500,400,800
s_glandulosus,C87136,26,4,1919,36.483486,-121.217878,4500,400,800
s_glandulosus,237269,26,4,2015,38.69822,-122.44884,50,200,NA
s_morrisonii,3274815,3,5,1947,38.69208,-122.521022,200,400,600
s_breweri,C61255,27,5,1931,38.827756,-122.35061,200,510,NA
s_breweri,C61254,26,5,1952,38.645782,-122.365108,100,177,NA
s_breweri,23072581,29,5,1963,38.731481,-122.422655,1000,198,361
s_glandulosus,C87159,19,4,1958,38.413742,-122.411233,1000,152,NA
s_breweri,C61256,11,6,1972,38.656537,-122.603461,100,762,NA
s_glandulosus,C87161,19,4,1970,38.651362,-122.36144,200,274,320
s_glandulosus,1299060,9,5,1974,38.648425,-122.592845,200,784,NA
s_glandulosus,C87165,30,4,1954,38.480125,-122.350713,100,91,NA
s_glandulosus,C87152,19,4,1931,38.5065,-122.3999,5000,99,180
s_glandulosus,C87162,7,4,1968,38.646474,-122.343894,1500,150,300
s_glandulosus,C87155,22,6,1941,38.478369,-122.503174,2500,450,540
s_breweri,208344,28,5,1966,38.67332,-122.44469,1000,215,325
s_breweri,8634309,28,5,1966,38.67332,-122.44469,1000,215,325
s_breweri,23072582,28,5,1966,38.67332,-122.44469,1000,215,325
s_breweri,C61247,28,5,1966,38.674601,-122.445301,200,300,350
s_breweri,1332456,4,5,1997,38.820556,-122.353333,500,414,483
s_breweri,C61251,18,7,1937,38.6695,-122.6335,3000,534,1319
s_breweri,C61252,18,7,1937,38.6695,-122.6335,3000,534,1319
s_glandulosus,C87163,6,6,1915,38.6695,-122.6335,700,1232,1319
s_breweri,23072557,18,7,1937,38.688259,-122.607689,2000,384,578
s_morrisonii,3832521,23,6,1998,38.666024,-122.526617,850,433,633
s_breweri,1333820,11,6,1980,38.495884,-122.246177,200,195,NA
s_morrisonii,1334095,12,4,2008,38.792628,-122.341846,800,483,515
s_glandulosus,1333824,27,4,1996,38.483258,-122.241009,1000,384,NA
s_glandulosus,1333825,29,3,1986,38.68361111,-122.3783333,5000,139,470
s_breweri,1333828,4,6,2005,38.773423,-122.402681,200,201,NA
s_glandulosus,1333826,22,3,1986,38.4812,-122.1256,1500,310,460
s_glandulosus,1305234,11,5,1967,38.4875,-122.38889,4000,90,310
s_glandulosus,1368301,10,4,1988,38.76347,-122.41881,200,239,269
s_breweri,1368819,20,6,1987,38.7619248,-122.41986,200,268,NA
s_glandulosus,1402268,29,4,1995,38.498108,-122.249987,100,246,331
s_breweri,1399720,10,5,2015,38.695556,-122.446944,200,225,281
s_glandulosus,1399719,10,5,2015,38.695556,-122.446944,200,225,281
s_morrisonii,1400433,21,6,2010,38.679722,-122.559722,1500,730,875
s_morrisonii,1400435,5,7,2010,38.679722,-122.559722,1500,730,875
s_glandulosus,1307315,24,3,1953,38.501135,-122.287419,3000,146,360
s_breweri,1402021,25,5,2013,38.801944,-122.38,2000,275,322
s_morrisonii,1402022,6,6,2013,38.801944,-122.38,2000,275,322
s_glandulosus,1405963,3,4,2016,38.764116,-122.328731,1000,363,462
s_glandulosus,1406048,7,5,2017,38.793858,-122.319339,2000,368,586
s_glandulosus,1405852,14,3,2015,38.752373,-122.283652,500,225,279
s_morrisonii,1405967,17,4,2016,38.791113,-122.335298,1500,390,480
s_morrisonii,1406082,23,6,2016,38.791113,-122.335298,1500,390,480
s_morrisonii,1405583,18,4,2015,38.791113,-122.335298,1500,390,480
s_morrisonii,1402397,14,6,2014,38.66936667,-122.5416111,2000,650,880
s_breweri,1402023,6,6,2013,38.824167,-122.349167,200,341,NA
s_morrisonii,1302455,29,8,2002,38.80166667,-122.3694444,1000,366,404
s_breweri,1402025,6,6,2013,38.496111,-122.248611,200,194,257
s_breweri,1368816,16,6,1981,38.725,-122.512834,10000,300,500
s_morrisonii,1394265,17,6,1985,38.816111,-122.383889,500,377,517
s_morrisonii,1394266,17,6,1985,38.816111,-122.383889,500,377,517
s_glandulosus,1368868,27,4,1950,38.69048,-122.366404,10000,130,220
s_glandulosus,1400427,1,5,2010,38.760833,-122.393889,2500,303,552
s_glandulosus,1300569,22,4,2000,38.81891,-122.336478,1500,433,580
s_breweri,C61250,30,5,1929,38.604483,-122.310922,1000,180,NA
s_glandulosus,C87151,3,4,1931,38.612542,-122.319587,2000,130,NA
s_glandulosus,610351,16,4,1967,38.507154,-122.108859,900,180,200
s_glandulosus,305348,22,4,1950,38.4914,-122.2951,2000,226,290
s_breweri,23072559,29,5,1933,38.647046,-122.366185,100,171,NA
