id,clim_year,clim_month,clim_date,cwd,pck,ppt_mm,tmin,tmax
STTO-IH,1897,3,189703,0,0,253.9000038,5.309999881,15.17999966
STTO-BH,1897,3,189703,0,0,109.7000016,5.239999883,16.38999963
STTO-TM2,1897,3,189703,0,0,226.8000034,7.519999832,15.46999965
CAAM,1897,4,189704,85.10000127,0,3.300000049,5.439999878,21.16999953
CAAN2,1897,4,189704,48.50000072,0,4.200000063,3.509999922,21.87999951
CAAN1,1897,4,189704,125.9000019,0,2.600000039,5.289999882,21.63999952
CACO2,1897,4,189704,56.90000085,0,10.20000015,4.92999989,18.92999958
CACO3,1897,4,189704,61.70000092,0,10.10000015,6.649999851,21.43999952
CACO1,1897,4,189704,0,0,4.200000063,5.159999885,18.12999959
CAIN2,1897,4,189704,139.5000021,0,0,5.81999987,24.03999946
CAIN3,1897,4,189704,100.4000015,0,4.900000073,3.889999913,21.41999952
CAIN4,1897,4,189704,109.1000016,0,4.500000067,7.489999833,19.62999956
STBR3,1897,4,189704,77.10000115,0,11.10000017,7.539999831,22.5399995
STBR1,1897,4,189704,53.5000008,0,18.50000028,7.909999823,24.45999945
STBR2,1897,4,189704,10.00000015,0,9.600000143,7.649999829,21.08999953
STDI,1897,4,189704,65.20000097,0,25.70000038,5.80999987,20.04999955
STDR2,1897,4,189704,1.100000016,0,49.60000074,9.189999795,24.17999946
STGL3,1897,4,189704,10.00000015,0,9.600000143,7.649999829,21.08999953
STGL2,1897,4,189704,16.20000024,0,16.10000024,8.989999799,18.21999959
STGL1,1897,4,189704,51.20000076,0,37.90000056,6.949999845,18.89999958
STIN,1897,4,189704,69.30000103,0,6.300000094,4.01999991,21.21999953
STPO3,1897,4,189704,0,0,31.10000046,6.639999852,21.84999951
STPO2,1897,4,189704,0,0,67.70000101,2.709999939,18.0299996
STPO1,1897,4,189704,0,0,67.60000101,7.189999839,20.83999953
STTO-SC,1897,4,189704,0,0,26.50000039,6.539999854,22.02999951
STTO-IH,1897,4,189704,0,0,44.40000066,6.979999844,22.00999951
STTO-BH,1897,4,189704,18.80000028,0,21.70000032,6.369999858,21.86999951
STTO-TM2,1897,4,189704,0,0,55.90000083,7.739999827,23.52999947
CAAM,1897,5,189705,146.4000022,0,6.200000092,10.31999977,25.13999944
CAAN2,1897,5,189705,165.7000025,0,2.100000031,8.359999813,27.43999939
CAAN1,1897,5,189705,167.5000025,0,0.300000004,8.729999805,26.56999941
CACO2,1897,5,189705,166.1000025,0,1.800000027,10.84999976,25.02999944
CACO3,1897,5,189705,174.1000026,0,1.300000019,12.07999973,27.21999939
CACO1,1897,5,189705,123.8000018,0,2.00000003,10.77999976,22.65999949
CAIN2,1897,5,189705,183.9000027,0,0,12.70999972,30.35999932
CAIN3,1897,5,189705,167.2000025,0,0.800000012,8.749999804,26.50999941
CAIN4,1897,5,189705,170.6000025,0,0.300000004,12.24999973,24.92999944
STBR3,1897,5,189705,158.8000024,0,5.600000083,10.86999976,26.51999941
STBR1,1897,5,189705,159.3000024,0,6.600000098,12.03999973,28.95999935
STBR2,1897,5,189705,158.3000024,0,5.900000088,11.09999975,26.33999941
STDI,1897,5,189705,162.6000024,0,5.200000077,11.24999975,26.51999941
STDR2,1897,5,189705,158.7000024,0,9.700000145,12.82999971,28.50999936
STGL3,1897,5,189705,158.3000024,0,5.900000088,11.09999975,26.33999941
STGL2,1897,5,189705,147.6000022,0,4.900000073,11.46999974,21.19999953
STGL1,1897,5,189705,148.5000022,0,5.900000088,11.50999974,23.29999948
STIN,1897,5,189705,159.2000024,0,2.70000004,8.169999817,26.46999941
STPO3,1897,5,189705,38.60000058,0,8.600000128,9.689999783,26.58999941
STPO2,1897,5,189705,89.40000133,0,13.5000002,6.639999852,23.64999947
STPO1,1897,5,189705,108.9000016,0,12.30000018,10.41999977,25.93999942
STTO-SC,1897,5,189705,0,0,9.600000143,10.28999977,26.46999941
STTO-IH,1897,5,189705,110.0000016,0,5.300000079,10.68999976,27.0199994
STTO-BH,1897,5,189705,167.1000025,0,3.700000055,11.69999974,27.68999938
STTO-TM2,1897,5,189705,147.8000022,0,10.50000016,11.55999974,27.83999938
CAAM,1897,6,189706,160.1000024,0,2.00000003,10.99999975,28.31999937
CAAN2,1897,6,189706,177.1000026,0,0.300000004,8.189999817,28.77999936
CAAN1,1897,6,189706,180.5000027,0,1.500000022,10.42999977,29.67999934
CACO2,1897,6,189706,177.0000026,0,0.800000012,11.35999975,25.81999942
CACO3,1897,6,189706,177.0000026,0,9.700000145,13.2099997,28.35999937
CACO1,1897,6,189706,171.9000026,0,0,12.47999972,25.87999942
CAIN2,1897,6,189706,194.8000029,0,0.300000004,15.16999966,32.13999928
CAIN3,1897,6,189706,178.1000027,0,0,9.509999787,27.51999938
CAIN4,1897,6,189706,181.6000027,0,0.100000001,12.25999973,26.9799994
STBR3,1897,6,189706,166.6000025,0,7.800000116,11.28999975,27.62999938
STBR1,1897,6,189706,160.2000024,0,14.30000021,13.01999971,29.03999935
STBR2,1897,6,189706,158.7000024,0,13.5000002,11.19999975,26.28999941
STDI,1897,6,189706,161.4000024,0,16.40000024,13.01999971,26.8599994
STDR2,1897,6,189706,138.9000021,0,37.10000055,13.88999969,28.37999937
STGL3,1897,6,189706,158.7000024,0,13.5000002,11.19999975,26.28999941
STGL2,1897,6,189706,152.6000023,0,11.80000018,12.29999973,23.42999948
STGL1,1897,6,189706,137.000002,0,27.50000041,13.01999971,23.01999949
STIN,1897,6,189706,172.8000026,0,0,8.709999805,28.10999937
STPO3,1897,6,189706,164.9000025,0,14.30000021,11.15999975,27.61999938
STPO2,1897,6,189706,102.7000015,0,52.80000079,7.939999823,22.87999949
STPO1,1897,6,189706,116.8000017,0,49.30000073,11.56999974,25.43999943
STTO-SC,1897,6,189706,64.80000097,0,14.60000022,11.34999975,28.26999937
STTO-IH,1897,6,189706,137.400002,0,27.90000042,11.68999974,26.7299994
STTO-BH,1897,6,189706,166.0000025,0,17.70000026,13.5299997,29.39999934
STTO-TM2,1897,6,189706,130.8000019,0,43.40000065,12.51999972,27.15999939
CAAM,1897,7,189707,177.4000026,0,2.00000003,14.52999968,32.00999928
CAAN2,1897,7,189707,188.5000028,0,0,11.63999974,32.54999927
CAAN1,1897,7,189707,196.0000029,0,0,13.4999997,33.69999925
CACO2,1897,7,189707,185.9000028,0,1.100000016,14.57999967,30.00999933
CACO3,1897,7,189707,194.8000029,0,1.600000024,16.45999963,32.50999927
CACO1,1897,7,189707,184.1000027,0,0.600000009,16.11999964,30.22999932
CAIN2,1897,7,189707,201.900003,0,0,16.96999962,36.0099992
CAIN3,1897,7,189707,190.3000028,0,0,12.28999973,32.12999928
CAIN4,1897,7,189707,195.6000029,0,0.500000007,16.07999964,31.89999929
STBR3,1897,7,189707,192.4000029,0,0,12.78999971,32.05999928
STBR1,1897,7,189707,194.8000029,0,0.100000001,15.42999966,34.54999923
STBR2,1897,7,189707,189.8000028,0,1.200000018,13.68999969,32.33999928
STDI,1897,7,189707,189.5000028,0,0.800000012,16.41999963,31.78999929
STDR2,1897,7,189707,198.700003,0,0,16.56999963,33.36999925
STGL3,1897,7,189707,189.8000028,0,1.200000018,13.68999969,32.33999928
STGL2,1897,7,189707,179.5000027,0,0,14.22999968,27.15999939
STGL1,1897,7,189707,182.4000027,0,0.500000007,16.96999962,29.79999933
STIN,1897,7,189707,187.4000028,0,0.600000009,11.26999975,32.03999928
STPO3,1897,7,189707,198.500003,0,0.100000001,13.92999969,32.87999927
STPO2,1897,7,189707,172.6000026,0,0,10.04999978,28.16999937
STPO1,1897,7,189707,185.2000028,0,0,13.6299997,30.38999932
STTO-SC,1897,7,189707,195.1000029,0,0.400000006,13.5599997,32.83999927
STTO-IH,1897,7,189707,183.4000027,0,0.300000004,13.96999969,32.05999928
STTO-BH,1897,7,189707,200.900003,0,0,17.09999962,33.98999924
STTO-TM2,1897,7,189707,196.8000029,0,0,14.99999966,32.75999927
CAAM,1897,8,189708,165.4000025,0,0,17.01999962,32.92999926
CAAN2,1897,8,189708,175.2000026,0,0.900000013,14.57999967,34.67999922
CAAN1,1897,8,189708,176.4000026,0,0.900000013,13.13999971,34.24999923
CACO2,1897,8,189708,173.8000026,0,2.900000043,17.7999996,31.71999929
CACO3,1897,8,189708,183.0000027,0,0.900000013,19.47999956,33.48999925
CACO1,1897,8,189708,171.0000025,0,0.70000001,18.65999958,31.2799993
CAIN2,1897,8,189708,183.5000027,0,2.300000034,18.36999959,36.74999918
CAIN3,1897,8,189708,175.1000026,0,0.800000012,14.48999968,33.04999926
CAIN4,1897,8,189708,182.3000027,0,0.900000013,19.52999956,32.88999926
STBR3,1897,8,189708,169.9000025,0,1.100000016,14.64999967,31.3399993
STBR1,1897,8,189708,171.9000026,0,0.400000006,16.12999964,34.27999923
STBR2,1897,8,189708,168.4000025,0,1.000000015,14.13999968,32.56999927
STDI,1897,8,189708,179.1000027,0,0.300000004,19.35999957,33.89999924
STDR2,1897,8,189708,174.9000026,0,1.100000016,16.98999962,33.53999925
STGL3,1897,8,189708,168.4000025,0,1.000000015,14.13999968,32.56999927
STGL2,1897,8,189708,160.0000024,0,0.600000009,17.31999961,25.67999943
STGL1,1897,8,189708,164.1000024,0,1.000000015,17.9799996,30.53999932
STIN,1897,8,189708,168.5000025,0,0.400000006,13.03999971,31.5299993
STPO3,1897,8,189708,173.8000026,0,1.300000019,15.07999966,31.87999929
STPO2,1897,8,189708,157.0000023,0,0.100000001,14.72999967,29.79999933
STPO1,1897,8,189708,164.4000024,0,2.70000004,15.62999965,31.5399993
STTO-SC,1897,8,189708,172.3000026,0,1.000000015,15.43999965,32.32999928
STTO-IH,1897,8,189708,166.7000025,0,0.500000007,17.20999962,32.99999926
STTO-BH,1897,8,189708,179.1000027,0,0.400000006,18.0399996,34.80999922
STTO-TM2,1897,8,189708,176.2000026,0,0.100000001,17.57999961,32.43999927
CAAM,1897,9,189709,112.8000017,0,9.40000014,14.15999968,28.21999937
CAAN2,1897,9,189709,127.6000019,0,3.500000052,11.28999975,28.27999937
CAAN1,1897,9,189709,131.100002,0,2.800000042,10.91999976,29.30999934
CACO2,1897,9,189709,134.400002,0,1.000000015,13.66999969,25.87999942
CACO3,1897,9,189709,140.0000021,0,1.000000015,14.85999967,28.21999937
CACO1,1897,9,189709,126.6000019,0,3.300000049,14.99999966,26.33999941
CAIN2,1897,9,189709,142.1000021,0,1.300000019,14.60999967,30.90999931
CAIN3,1897,9,189709,128.3000019,0,3.400000051,11.26999975,27.46999939
CAIN4,1897,9,189709,135.600002,0,3.400000051,15.94999964,27.33999939
STBR3,1897,9,189709,122.6000018,0,2.200000033,11.83999974,27.09999939
STBR1,1897,9,189709,123.7000018,0,1.200000018,12.36999972,28.76999936
STBR2,1897,9,189709,117.3000017,0,5.000000075,10.83999976,26.28999941
STDI,1897,9,189709,137.8000021,0,0,14.55999967,27.18999939
STDR2,1897,9,189709,114.2000017,0,13.4000002,13.92999969,27.77999938
STGL3,1897,9,189709,117.3000017,0,5.000000075,10.83999976,26.28999941
STGL2,1897,9,189709,118.8000018,0,3.000000045,13.15999971,24.30999946
STGL1,1897,9,189709,118.5000018,0,4.900000073,14.80999967,25.07999944
STIN,1897,9,189709,124.0000018,0,1.900000028,9.259999793,27.28999939
STPO3,1897,9,189709,121.4000018,0,4.600000069,11.18999975,27.0099994
STPO2,1897,9,189709,89.80000134,0,17.20000026,8.269999815,23.23999948
STPO1,1897,9,189709,97.20000145,0,21.50000032,10.93999976,25.31999943
STTO-SC,1897,9,189709,120.3000018,0,4.300000064,11.71999974,27.17999939
STTO-IH,1897,9,189709,108.4000016,0,9.200000137,11.40999974,26.7099994
STTO-BH,1897,9,189709,128.6000019,0,2.400000036,13.6199997,29.18999935
STTO-TM2,1897,9,189709,108.1000016,0,16.80000025,12.67999972,26.46999941
CAAM,1897,10,189710,4.800000072,0,80.7000012,9.40999979,19.24999957
CAAN2,1897,10,189710,51.90000077,0,40.4000006,7.369999835,20.73999954
CAAN1,1897,10,189710,57.10000085,0,35.60000053,7.119999841,20.20999955
CACO2,1897,10,189710,64.40000096,0,32.40000048,8.829999803,18.42999959
CACO3,1897,10,189710,66.40000099,0,35.20000052,10.52999976,20.23999955
CACO1,1897,10,189710,52.10000078,0,39.20000058,10.43999977,16.94999962
CAIN2,1897,10,189710,78.00000116,0,25.10000037,9.069999797,22.4099995
CAIN3,1897,10,189710,54.30000081,0,38.90000058,7.459999833,20.14999955
CAIN4,1897,10,189710,59.50000089,0,39.10000058,12.14999973,18.65999958
STBR3,1897,10,189710,22.60000034,0,57.00000085,9.459999789,21.39999952
STBR1,1897,10,189710,24.00000036,0,55.10000082,9.40999979,23.45999948
STBR2,1897,10,189710,17.50000026,0,61.30000091,8.349999813,21.37999952
STDI,1897,10,189710,41.90000062,0,55.60000083,9.869999779,19.68999956
STDR2,1897,10,189710,0,0,82.10000122,10.74999976,22.84999949
STGL3,1897,10,189710,17.50000026,0,61.30000091,8.349999813,21.37999952
STGL2,1897,10,189710,23.50000035,0,57.30000085,10.97999975,18.0199996
STGL1,1897,10,189710,6.500000097,0,74.90000112,11.05999975,21.71999951
STIN,1897,10,189710,49.60000074,0,34.80000052,6.529999854,19.75999956
STPO3,1897,10,189710,7.100000106,0,72.50000108,7.749999827,20.86999953
STPO2,1897,10,189710,0,0,94.70000141,4.229999905,17.23999961
STPO1,1897,10,189710,0,0,98.10000146,7.829999825,19.93999955
STTO-SC,1897,10,189710,20.50000031,0,58.80000088,8.319999814,21.10999953
STTO-IH,1897,10,189710,0,0,75.70000113,7.539999831,21.00999953
STTO-BH,1897,10,189710,30.40000045,0,56.30000084,9.749999782,21.52999952
STTO-TM2,1897,10,189710,0,0,83.20000124,9.289999792,22.13999951
CAAM,1897,11,189711,43.30000065,0,12.20000018,5.669999873,17.03999962
CAAN2,1897,11,189711,56.20000084,0,0,3.689999918,16.37999963
CAAN1,1897,11,189711,53.7000008,0,0,2.579999942,17.61999961
CACO2,1897,11,189711,57.60000086,0,1.900000028,5.179999884,13.89999969
CACO3,1897,11,189711,54.70000082,0,7.900000118,5.899999868,16.07999964
CACO1,1897,11,189711,57.90000086,0,0.200000003,5.899999868,14.39999968
CAIN2,1897,11,189711,67.000001,0,0,5.299999882,18.98999958
CAIN3,1897,11,189711,58.20000087,0,0,3.749999916,17.35999961
CAIN4,1897,11,189711,61.70000092,0,0,7.759999827,16.12999964
STBR3,1897,11,189711,0,0,40.0000006,5.709999872,15.07999966
STBR1,1897,11,189711,3.000000045,0,32.50000048,4.629999897,15.69999965
STBR2,1897,11,189711,0,0,45.10000067,4.709999895,14.00999969
STDI,1897,11,189711,24.60000037,0,32.10000048,5.539999876,15.57999965
STDR2,1897,11,189711,0,0,104.3000016,6.859999847,15.07999966
STGL3,1897,11,189711,0,0,45.10000067,4.709999895,14.00999969
STGL2,1897,11,189711,16.60000025,0,27.20000041,7.59999983,14.26999968
STGL1,1897,11,189711,0,0,143.3000021,4.279999904,12.20999973
STIN,1897,11,189711,44.70000067,0,0.400000006,2.619999941,17.9599996
STPO3,1897,11,189711,0,0,58.10000087,3.999999911,15.27999966
STPO2,1897,11,189711,0,0,127.0000019,1.109999975,12.01999973
STPO1,1897,11,189711,0,0,160.1000024,4.149999907,13.3599997
STTO-SC,1897,11,189711,0,0,56.20000084,4.249999905,15.05999966
STTO-IH,1897,11,189711,0,0,84.80000126,4.269999905,15.79999965
STTO-BH,1897,11,189711,13.80000021,0,32.80000049,5.739999872,17.24999961
STTO-TM2,1897,11,189711,0,0,110.8000017,5.639999874,15.07999966
CAAM,1897,12,189712,18.80000028,0,19.40000029,1.719999962,13.88999969
CAAN2,1897,12,189712,21.00000031,0,13.1000002,-0.289999994,14.10999968
CAAN1,1897,12,189712,21.60000032,0,10.20000015,-1.519999966,14.34999968
CACO2,1897,12,189712,6.200000092,0,36.80000055,0.639999986,12.48999972
CACO3,1897,12,189712,13.6000002,0,29.30000044,1.059999976,13.4699997
CACO1,1897,12,189712,14.80000022,0,26.10000039,1.859999958,11.92999973
CAIN2,1897,12,189712,30.60000046,0,4.100000061,-0.87999998,12.59999972
CAIN3,1897,12,189712,24.60000037,0,9.600000143,-0.219999995,14.36999968
CAIN4,1897,12,189712,34.10000051,0,12.70000019,3.59999992,14.74999967
STBR3,1897,12,189712,0,0,65.20000097,3.069999931,12.44999972
STBR1,1897,12,189712,0,0,46.40000069,1.849999959,12.55999972
STBR2,1897,12,189712,0,0,68.50000102,2.809999937,11.20999975
STDI,1897,12,189712,0,0,56.60000084,1.659999963,13.5399997
STDR2,1897,12,189712,0,0,91.30000136,3.519999921,12.37999972
STGL3,1897,12,189712,0,0,68.50000102,2.809999937,11.20999975
STGL2,1897,12,189712,0,0,50.10000075,4.93999989,11.65999974
STGL1,1897,12,189712,0,0,126.1000019,2.379999947,10.93999976
STIN,1897,12,189712,0,0,35.80000053,-0.929999979,15.04999966
STPO3,1897,12,189712,0,0,92.30000138,0.399999991,12.60999972
STPO2,1897,12,189712,0,0,125.3000019,-2.299999949,8.9699998
STPO1,1897,12,189712,0,0,137.200002,1.309999971,10.84999976
STTO-SC,1897,12,189712,0,0,81.50000121,1.099999975,12.38999972
STTO-IH,1897,12,189712,0,0,94.90000141,1.409999968,12.82999971
STTO-BH,1897,12,189712,0,0,47.3000007,1.579999965,13.5499997
STTO-TM2,1897,12,189712,0,0,94.50000141,2.259999949,12.85999971
CAAM,1898,1,189801,0,0,56.70000084,2.889999935,12.91999971
CAAN2,1898,1,189801,0,0,24.40000036,0.139999997,14.20999968
CAAN1,1898,1,189801,11.00000016,0,22.40000033,1.32999997,13.2899997
CACO2,1898,1,189801,0,3.300000049,18.70000028,1.109999975,12.53999972
CACO3,1898,1,189801,0,0,14.00000021,1.169999974,13.6399997
CACO1,1898,1,189801,0,0,26.6000004,2.609999942,11.36999975
CAIN2,1898,1,189801,21.50000032,0,10.40000015,2.66999994,13.2599997
CAIN3,1898,1,189801,0,0,23.40000035,1.389999969,14.02999969
CAIN4,1898,1,189801,2.70000004,0,30.30000045,4.169999907,14.16999968
STBR3,1898,1,189801,0,0,34.20000051,3.719999917,11.78999974
STBR1,1898,1,189801,0,0,25.90000039,2.879999936,11.40999974
STBR2,1898,1,189801,0,0,38.90000058,2.869999936,10.76999976
STDI,1898,1,189801,0,0,31.60000047,1.78999996,13.82999969
STDR2,1898,1,189801,0,0,47.3000007,5.039999887,11.13999975
STGL3,1898,1,189801,0,0,38.90000058,2.869999936,10.76999976
STGL2,1898,1,189801,0,0,36.20000054,4.91999989,11.32999975
STGL1,1898,1,189801,0,0,47.2000007,2.829999937,9.159999795
STIN,1898,1,189801,0.800000012,0,18.30000027,0.089999998,14.22999968
STPO3,1898,1,189801,0,0,37.50000056,1.079999976,11.37999975
STPO2,1898,1,189801,0,42.30000063,63.90000095,-1.629999964,8.729999805
STPO1,1898,1,189801,0,0,62.10000093,2.139999952,10.60999976
STTO-SC,1898,1,189801,0,0,32.10000048,1.669999963,11.12999975
STTO-IH,1898,1,189801,0,0,41.70000062,1.899999958,11.68999974
STTO-BH,1898,1,189801,0,0,25.90000039,2.389999947,12.59999972
STTO-TM2,1898,1,189801,0,0,49.20000073,4.649999896,12.28999973
CAAM,1898,2,189802,0,0,55.20000082,0.859999981,10.29999977
CAAN2,1898,2,189802,31.30000047,0,1.900000028,-1.659999963,9.499999788
CAAN1,1898,2,189802,54.20000081,0,0.70000001,1.609999964,12.82999971
CACO2,1898,2,189802,0,0,57.00000085,-0.619999986,7.479999833
CACO3,1898,2,189802,27.70000041,0,28.50000042,0.469999989,8.9299998
CACO1,1898,2,189802,0,0,46.10000069,0.759999983,7.259999838
CAIN2,1898,2,189802,65.40000097,0,2.900000043,2.089999953,12.81999971
CAIN3,1898,2,189802,36.40000054,0,2.300000034,-0.579999987,11.26999975
CAIN4,1898,2,189802,62.10000093,0,0.100000001,1.669999963,9.539999787
STBR3,1898,2,189802,0,0,109.5000016,4.01999991,11.78999974
STBR1,1898,2,189802,0,0,103.5000015,3.199999928,11.94999973
STBR2,1898,2,189802,0,0,125.7000019,2.449999945,9.209999794
STDI,1898,2,189802,0,0,130.7000019,0.199999996,8.229999816
STDR2,1898,2,189802,0,0,232.1000035,4.869999891,11.66999974
STGL3,1898,2,189802,0,0,125.7000019,2.449999945,9.209999794
STGL2,1898,2,189802,0,0,90.80000135,5.009999888,9.939999778
STGL1,1898,2,189802,0,0,320.0000048,2.129999952,8.03999982
STIN,1898,2,189802,13.00000019,0,36.50000054,0.269999994,12.83999971
STPO3,1898,2,189802,0,0,131.600002,1.929999957,10.70999976
STPO2,1898,2,189802,0,10.40000015,259.5000039,-2.289999949,6.579999853
STPO1,1898,2,189802,0,0,310.2000046,2.279999949,8.9499998
STTO-SC,1898,2,189802,0,0,104.2000016,2.209999951,10.58999976
STTO-IH,1898,2,189802,0,0,187.5000028,2.039999954,10.63999976
STTO-BH,1898,2,189802,0,0,99.40000148,1.609999964,11.45999974
STTO-TM2,1898,2,189802,0,0,232.1000035,3.089999931,11.95999973
CAAM,1898,3,189803,9.000000134,0,48.40000072,0.149999997,11.24999975
CAAN2,1898,3,189803,54.10000081,0,13.00000019,-2.649999941,9.869999779
CAAN1,1898,3,189803,53.9000008,0,19.50000029,1.179999974,13.2499997
CACO2,1898,3,189803,46.30000069,0,15.30000023,-1.289999971,8.809999803
CACO3,1898,3,189803,68.10000101,0,13.90000021,-0.319999993,9.159999795
CACO1,1898,3,189803,43.50000065,0,21.50000032,-0.479999989,8.49999981
CAIN2,1898,3,189803,78.40000117,0,5.200000077,0.489999989,14.02999969
CAIN3,1898,3,189803,61.60000092,0,8.800000131,-1.099999975,11.13999975
CAIN4,1898,3,189803,71.60000107,0,18.00000027,0.819999982,10.19999977
STBR3,1898,3,189803,29.30000044,0,10.40000015,2.829999937,11.83999974
STBR1,1898,3,189803,7.600000113,0,5.200000077,2.719999939,13.00999971
STBR2,1898,3,189803,0,0,13.5000002,1.439999968,8.769999804
STDI,1898,3,189803,20.80000031,0,21.60000032,-0.479999989,8.699999806
STDR2,1898,3,189803,0,0,30.70000046,4.559999898,12.36999972
STGL3,1898,3,189803,0,0,13.5000002,1.439999968,8.769999804
STGL2,1898,3,189803,0,0,13.2000002,3.759999916,8.609999808
STGL1,1898,3,189803,8.000000119,0,32.00000048,1.719999962,7.409999834
STIN,1898,3,189803,55.50000083,0,9.200000137,-0.599999987,12.07999973
STPO3,1898,3,189803,0,0,20.90000031,1.019999977,11.77999974
STPO2,1898,3,189803,0,0,50.40000075,-2.589999942,6.819999848
STPO1,1898,3,189803,0,0,41.10000061,1.449999968,8.639999807
STTO-SC,1898,3,189803,0,0,18.40000027,1.559999965,11.02999975
STTO-IH,1898,3,189803,0,0,35.50000053,1.529999966,10.68999976
