"","DATE","Tmax","Tmin","Year","Month","Day","JDay","Hour","Temp"
"1449",2021-12-28 08:00:00,13.9166666666667,2.66666666666667,2021,12,28,362,8,3.95833333333333
"1450",2021-12-28 09:00:00,13.9166666666667,2.66666666666667,2021,12,28,362,9,5.91666666666667
"1451",2021-12-28 10:00:00,13.9166666666667,2.66666666666667,2021,12,28,362,10,8.66666666666667
"1452",2021-12-28 11:00:00,13.9166666666667,2.66666666666667,2021,12,28,362,11,11.25
"1453",2021-12-28 12:00:00,13.9166666666667,2.66666666666667,2021,12,28,362,12,13.125
"1454",2021-12-28 13:00:00,13.9166666666667,2.66666666666667,2021,12,28,362,13,13.9166666666667
"1455",2021-12-28 14:00:00,13.9166666666667,2.66666666666667,2021,12,28,362,14,11.9583333333333
"1456",2021-12-28 15:00:00,13.9166666666667,2.66666666666667,2021,12,28,362,15,11.0833333333333
"1457",2021-12-28 16:00:00,13.9166666666667,2.66666666666667,2021,12,28,362,16,10
"1458",2021-12-28 17:00:00,13.9166666666667,2.66666666666667,2021,12,28,362,17,8.04166666666667
"1459",2021-12-28 18:00:00,13.9166666666667,2.66666666666667,2021,12,28,362,18,7.08333333333333
"1460",2021-12-28 19:00:00,13.9166666666667,2.66666666666667,2021,12,28,362,19,6.66666666666667
"1461",2021-12-28 20:00:00,13.9166666666667,2.66666666666667,2021,12,28,362,20,6.625
"1462",2021-12-28 21:00:00,13.9166666666667,2.66666666666667,2021,12,28,362,21,6.58333333333333
"1463",2021-12-28 22:00:00,13.9166666666667,2.66666666666667,2021,12,28,362,22,6.58333333333333
"1464",2021-12-28 23:00:00,13.9166666666667,2.66666666666667,2021,12,28,362,23,6.5
"1465",2021-12-29 00:00:00,6.16666666666667,4.875,2021,12,29,363,0,6.16666666666667
"1466",2021-12-29 01:00:00,6.16666666666667,4.875,2021,12,29,363,1,5.95833333333333
"1467",2021-12-29 02:00:00,6.16666666666667,4.875,2021,12,29,363,2,5.625
"1468",2021-12-29 03:00:00,6.16666666666667,4.875,2021,12,29,363,3,5.54166666666667
"1469",2021-12-29 04:00:00,6.16666666666667,4.875,2021,12,29,363,4,5.29166666666667
"1470",2021-12-29 05:00:00,6.16666666666667,4.875,2021,12,29,363,5,5.375
"1471",2021-12-29 06:00:00,6.16666666666667,4.875,2021,12,29,363,6,5.41666666666667
"1472",2021-12-29 07:00:00,6.16666666666667,4.875,2021,12,29,363,7,5.54166666666667
"1473",2021-12-29 08:00:00,6.16666666666667,4.875,2021,12,29,363,8,5.58333333333333
"1474",2021-12-29 09:00:00,6.16666666666667,4.875,2021,12,29,363,9,5.58333333333333
"1475",2021-12-29 10:00:00,6.16666666666667,4.875,2021,12,29,363,10,4.875
"1476",2021-12-29 11:00:00,6.16666666666667,4.875,2021,12,29,363,11,5.08333333333333
"1477",2021-12-29 12:00:00,6.16666666666667,4.875,2021,12,29,363,12,4.95833333333333
"1478",2021-12-29 13:00:00,6.16666666666667,4.875,2021,12,29,363,13,5.5
"1479",2021-12-29 14:00:00,6.16666666666667,4.875,2021,12,29,363,14,5.875
"1480",2021-12-29 15:00:00,6.16666666666667,4.875,2021,12,29,363,15,5.95833333333333
"1481",2021-12-29 16:00:00,6.16666666666667,4.875,2021,12,29,363,16,5.70833333333333
"1482",2021-12-29 17:00:00,6.16666666666667,4.875,2021,12,29,363,17,5.45833333333333
"1483",2021-12-29 18:00:00,6.16666666666667,4.875,2021,12,29,363,18,5.16666666666667
"1484",2021-12-29 19:00:00,6.16666666666667,4.875,2021,12,29,363,19,5.16666666666667
"1485",2021-12-29 20:00:00,6.16666666666667,4.875,2021,12,29,363,20,5.08333333333333
"1486",2021-12-29 21:00:00,6.16666666666667,4.875,2021,12,29,363,21,5.16666666666667
"1487",2021-12-29 22:00:00,6.16666666666667,4.875,2021,12,29,363,22,5.33333333333333
"1488",2021-12-29 23:00:00,6.16666666666667,4.875,2021,12,29,363,23,5.33333333333333
"1489",2021-12-30 00:00:00,17.2083333333333,3.625,2021,12,30,364,0,5.16666666666667
"1490",2021-12-30 01:00:00,17.2083333333333,3.625,2021,12,30,364,1,5.16666666666667
"1491",2021-12-30 02:00:00,17.2083333333333,3.625,2021,12,30,364,2,5.16666666666667
"1492",2021-12-30 03:00:00,17.2083333333333,3.625,2021,12,30,364,3,5.33333333333333
"1493",2021-12-30 04:00:00,17.2083333333333,3.625,2021,12,30,364,4,5.375
"1494",2021-12-30 05:00:00,17.2083333333333,3.625,2021,12,30,364,5,5.375
"1495",2021-12-30 06:00:00,17.2083333333333,3.625,2021,12,30,364,6,5.20833333333333
"1496",2021-12-30 07:00:00,17.2083333333333,3.625,2021,12,30,364,7,5.16666666666667
"1497",2021-12-30 08:00:00,17.2083333333333,3.625,2021,12,30,364,8,5.45833333333333
"1498",2021-12-30 09:00:00,17.2083333333333,3.625,2021,12,30,364,9,7.83333333333333
"1499",2021-12-30 10:00:00,17.2083333333333,3.625,2021,12,30,364,10,11.75
"1500",2021-12-30 11:00:00,17.2083333333333,3.625,2021,12,30,364,11,13.5416666666667
"1501",2021-12-30 12:00:00,17.2083333333333,3.625,2021,12,30,364,12,16.6666666666667
"1502",2021-12-30 13:00:00,17.2083333333333,3.625,2021,12,30,364,13,16.9166666666667
"1503",2021-12-30 14:00:00,17.2083333333333,3.625,2021,12,30,364,14,17.2083333333333
"1504",2021-12-30 15:00:00,17.2083333333333,3.625,2021,12,30,364,15,16.875
"1505",2021-12-30 16:00:00,17.2083333333333,3.625,2021,12,30,364,16,15.5416666666667
"1506",2021-12-30 17:00:00,17.2083333333333,3.625,2021,12,30,364,17,10.875
"1507",2021-12-30 18:00:00,17.2083333333333,3.625,2021,12,30,364,18,7.95833333333333
"1508",2021-12-30 19:00:00,17.2083333333333,3.625,2021,12,30,364,19,6.79166666666667
"1509",2021-12-30 20:00:00,17.2083333333333,3.625,2021,12,30,364,20,6
"1510",2021-12-30 21:00:00,17.2083333333333,3.625,2021,12,30,364,21,4.95833333333333
"1511",2021-12-30 22:00:00,17.2083333333333,3.625,2021,12,30,364,22,4.08333333333333
"1512",2021-12-30 23:00:00,17.2083333333333,3.625,2021,12,30,364,23,3.625
"1513",2021-12-31 00:00:00,17.7916666666667,1.95833333333333,2021,12,31,365,0,3.08333333333333
"1514",2021-12-31 01:00:00,17.7916666666667,1.95833333333333,2021,12,31,365,1,3.16666666666667
"1515",2021-12-31 02:00:00,17.7916666666667,1.95833333333333,2021,12,31,365,2,3.16666666666667
"1516",2021-12-31 03:00:00,17.7916666666667,1.95833333333333,2021,12,31,365,3,2.66666666666667
"1517",2021-12-31 04:00:00,17.7916666666667,1.95833333333333,2021,12,31,365,4,1.95833333333333
"1518",2021-12-31 05:00:00,17.7916666666667,1.95833333333333,2021,12,31,365,5,2.5
"1519",2021-12-31 06:00:00,17.7916666666667,1.95833333333333,2021,12,31,365,6,2.79166666666667
"1520",2021-12-31 07:00:00,17.7916666666667,1.95833333333333,2021,12,31,365,7,2.45833333333333
"1521",2021-12-31 08:00:00,17.7916666666667,1.95833333333333,2021,12,31,365,8,2.79166666666667
"1522",2021-12-31 09:00:00,17.7916666666667,1.95833333333333,2021,12,31,365,9,7.29166666666667
"1523",2021-12-31 10:00:00,17.7916666666667,1.95833333333333,2021,12,31,365,10,11.4166666666667
"1524",2021-12-31 11:00:00,17.7916666666667,1.95833333333333,2021,12,31,365,11,12.8333333333333
"1525",2021-12-31 12:00:00,17.7916666666667,1.95833333333333,2021,12,31,365,12,15.9166666666667
"1526",2021-12-31 13:00:00,17.7916666666667,1.95833333333333,2021,12,31,365,13,17.7916666666667
"1527",2021-12-31 14:00:00,17.7916666666667,1.95833333333333,2021,12,31,365,14,16.75
"1528",2021-12-31 15:00:00,17.7916666666667,1.95833333333333,2021,12,31,365,15,15.4166666666667
"1529",2021-12-31 16:00:00,17.7916666666667,1.95833333333333,2021,12,31,365,16,13.5833333333333
"1530",2021-12-31 17:00:00,17.7916666666667,1.95833333333333,2021,12,31,365,17,9.91666666666667
"1531",2021-12-31 18:00:00,17.7916666666667,1.95833333333333,2021,12,31,365,18,7.25
"1532",2021-12-31 19:00:00,17.7916666666667,1.95833333333333,2021,12,31,365,19,5.66666666666667
"1533",2021-12-31 20:00:00,17.7916666666667,1.95833333333333,2021,12,31,365,20,4.83333333333333
"1534",2021-12-31 21:00:00,17.7916666666667,1.95833333333333,2021,12,31,365,21,3.875
"1535",2021-12-31 22:00:00,17.7916666666667,1.95833333333333,2021,12,31,365,22,3.29166666666667
"1536",2021-12-31 23:00:00,17.7916666666667,1.95833333333333,2021,12,31,365,23,3.08333333333333
"1537",2022-01-01 00:00:00,15.4166666666667,0.666666666666667,2022,1,1,1,0,3.45833333333333
"1538",2022-01-01 01:00:00,15.4166666666667,0.666666666666667,2022,1,1,1,1,3.125
"1539",2022-01-01 02:00:00,15.4166666666667,0.666666666666667,2022,1,1,1,2,3.33333333333333
"1540",2022-01-01 03:00:00,15.4166666666667,0.666666666666667,2022,1,1,1,3,3.16666666666667
"1541",2022-01-01 04:00:00,15.4166666666667,0.666666666666667,2022,1,1,1,4,3.08333333333333
"1542",2022-01-01 05:00:00,15.4166666666667,0.666666666666667,2022,1,1,1,5,2.91666666666667
"1543",2022-01-01 06:00:00,15.4166666666667,0.666666666666667,2022,1,1,1,6,3
"1544",2022-01-01 07:00:00,15.4166666666667,0.666666666666667,2022,1,1,1,7,2.91666666666667
"1545",2022-01-01 08:00:00,15.4166666666667,0.666666666666667,2022,1,1,1,8,3.08333333333333
"1546",2022-01-01 09:00:00,15.4166666666667,0.666666666666667,2022,1,1,1,9,7.04166666666667
"1547",2022-01-01 10:00:00,15.4166666666667,0.666666666666667,2022,1,1,1,10,10.375
"1548",2022-01-01 11:00:00,15.4166666666667,0.666666666666667,2022,1,1,1,11,13.375
"1549",2022-01-01 12:00:00,15.4166666666667,0.666666666666667,2022,1,1,1,12,14.75
"1550",2022-01-01 13:00:00,15.4166666666667,0.666666666666667,2022,1,1,1,13,15.4166666666667
"1551",2022-01-01 14:00:00,15.4166666666667,0.666666666666667,2022,1,1,1,14,14.625
"1552",2022-01-01 15:00:00,15.4166666666667,0.666666666666667,2022,1,1,1,15,13.75
"1553",2022-01-01 16:00:00,15.4166666666667,0.666666666666667,2022,1,1,1,16,12.2083333333333
"1554",2022-01-01 17:00:00,15.4166666666667,0.666666666666667,2022,1,1,1,17,8.45833333333333
"1555",2022-01-01 18:00:00,15.4166666666667,0.666666666666667,2022,1,1,1,18,5.41666666666667
"1556",2022-01-01 19:00:00,15.4166666666667,0.666666666666667,2022,1,1,1,19,3.79166666666667
"1557",2022-01-01 20:00:00,15.4166666666667,0.666666666666667,2022,1,1,1,20,2.70833333333333
"1558",2022-01-01 21:00:00,15.4166666666667,0.666666666666667,2022,1,1,1,21,2.16666666666667
"1559",2022-01-01 22:00:00,15.4166666666667,0.666666666666667,2022,1,1,1,22,1.45833333333333
"1560",2022-01-01 23:00:00,15.4166666666667,0.666666666666667,2022,1,1,1,23,0.666666666666667
"1561",2022-01-02 00:00:00,17.625,-0.708333333333333,2022,1,2,2,0,-0.0416666666666667
"1562",2022-01-02 01:00:00,17.625,-0.708333333333333,2022,1,2,2,1,-0.5
"1563",2022-01-02 02:00:00,17.625,-0.708333333333333,2022,1,2,2,2,-0.583333333333333
"1564",2022-01-02 03:00:00,17.625,-0.708333333333333,2022,1,2,2,3,-0.666666666666667
"1565",2022-01-02 04:00:00,17.625,-0.708333333333333,2022,1,2,2,4,-0.708333333333333
"1566",2022-01-02 05:00:00,17.625,-0.708333333333333,2022,1,2,2,5,-0.166666666666667
"1567",2022-01-02 06:00:00,17.625,-0.708333333333333,2022,1,2,2,6,0.0416666666666667
"1568",2022-01-02 07:00:00,17.625,-0.708333333333333,2022,1,2,2,7,0.333333333333333
"1569",2022-01-02 08:00:00,17.625,-0.708333333333333,2022,1,2,2,8,1.20833333333333
"1570",2022-01-02 09:00:00,17.625,-0.708333333333333,2022,1,2,2,9,5.33333333333333
"1571",2022-01-02 10:00:00,17.625,-0.708333333333333,2022,1,2,2,10,9.5
"1572",2022-01-02 11:00:00,17.625,-0.708333333333333,2022,1,2,2,11,13.2916666666667
"1573",2022-01-02 12:00:00,17.625,-0.708333333333333,2022,1,2,2,12,15.5833333333333
"1574",2022-01-02 13:00:00,17.625,-0.708333333333333,2022,1,2,2,13,17.0416666666667
"1575",2022-01-02 14:00:00,17.625,-0.708333333333333,2022,1,2,2,14,17.625
"1576",2022-01-02 15:00:00,17.625,-0.708333333333333,2022,1,2,2,15,15.625
"1577",2022-01-02 16:00:00,17.625,-0.708333333333333,2022,1,2,2,16,12.25
"1578",2022-01-02 17:00:00,17.625,-0.708333333333333,2022,1,2,2,17,9.41666666666667
"1579",2022-01-02 18:00:00,17.625,-0.708333333333333,2022,1,2,2,18,7.125
"1580",2022-01-02 19:00:00,17.625,-0.708333333333333,2022,1,2,2,19,5.91666666666667
"1581",2022-01-02 20:00:00,17.625,-0.708333333333333,2022,1,2,2,20,5.125
"1582",2022-01-02 21:00:00,17.625,-0.708333333333333,2022,1,2,2,21,4.16666666666667
"1583",2022-01-02 22:00:00,17.625,-0.708333333333333,2022,1,2,2,22,3.66666666666667
"1584",2022-01-02 23:00:00,17.625,-0.708333333333333,2022,1,2,2,23,2.95833333333333
"1585",2022-01-03 00:00:00,13.3333333333333,2.66666666666667,2022,1,3,3,0,2.66666666666667
"1586",2022-01-03 01:00:00,13.3333333333333,2.66666666666667,2022,1,3,3,1,3.04166666666667
"1587",2022-01-03 02:00:00,13.3333333333333,2.66666666666667,2022,1,3,3,2,2.79166666666667
"1588",2022-01-03 03:00:00,13.3333333333333,2.66666666666667,2022,1,3,3,3,3.375
"1589",2022-01-03 04:00:00,13.3333333333333,2.66666666666667,2022,1,3,3,4,3.58333333333333
"1590",2022-01-03 05:00:00,13.3333333333333,2.66666666666667,2022,1,3,3,5,3.66666666666667
"1591",2022-01-03 06:00:00,13.3333333333333,2.66666666666667,2022,1,3,3,6,3.70833333333333
"1592",2022-01-03 07:00:00,13.3333333333333,2.66666666666667,2022,1,3,3,7,3.54166666666667
"1593",2022-01-03 08:00:00,13.3333333333333,2.66666666666667,2022,1,3,3,8,3.875
"1594",2022-01-03 09:00:00,13.3333333333333,2.66666666666667,2022,1,3,3,9,6
"1595",2022-01-03 10:00:00,13.3333333333333,2.66666666666667,2022,1,3,3,10,9.33333333333333
"1596",2022-01-03 11:00:00,13.3333333333333,2.66666666666667,2022,1,3,3,11,11
"1597",2022-01-03 12:00:00,13.3333333333333,2.66666666666667,2022,1,3,3,12,12.0416666666667
"1598",2022-01-03 13:00:00,13.3333333333333,2.66666666666667,2022,1,3,3,13,12.3333333333333
"1599",2022-01-03 14:00:00,13.3333333333333,2.66666666666667,2022,1,3,3,14,13.3333333333333
"1600",2022-01-03 15:00:00,13.3333333333333,2.66666666666667,2022,1,3,3,15,12.875
"1601",2022-01-03 16:00:00,13.3333333333333,2.66666666666667,2022,1,3,3,16,11.5833333333333
"1602",2022-01-03 17:00:00,13.3333333333333,2.66666666666667,2022,1,3,3,17,10.5833333333333
"1603",2022-01-03 18:00:00,13.3333333333333,2.66666666666667,2022,1,3,3,18,10.0833333333333
"1604",2022-01-03 19:00:00,13.3333333333333,2.66666666666667,2022,1,3,3,19,10.0833333333333
"1605",2022-01-03 20:00:00,13.3333333333333,2.66666666666667,2022,1,3,3,20,10.0833333333333
"1606",2022-01-03 21:00:00,13.3333333333333,2.66666666666667,2022,1,3,3,21,10.0833333333333
"1607",2022-01-03 22:00:00,13.3333333333333,2.66666666666667,2022,1,3,3,22,9.58333333333333
"1608",2022-01-03 23:00:00,13.3333333333333,2.66666666666667,2022,1,3,3,23,9.16666666666667
"1609",2022-01-04 00:00:00,17.5,8.58333333333333,2022,1,4,4,0,9.08333333333333
"1610",2022-01-04 01:00:00,17.5,8.58333333333333,2022,1,4,4,1,9.04166666666667
"1611",2022-01-04 02:00:00,17.5,8.58333333333333,2022,1,4,4,2,8.70833333333333
"1612",2022-01-04 03:00:00,17.5,8.58333333333333,2022,1,4,4,3,8.58333333333333
"1613",2022-01-04 04:00:00,17.5,8.58333333333333,2022,1,4,4,4,8.58333333333333
"1614",2022-01-04 05:00:00,17.5,8.58333333333333,2022,1,4,4,5,8.58333333333333
"1615",2022-01-04 06:00:00,17.5,8.58333333333333,2022,1,4,4,6,8.58333333333333
"1616",2022-01-04 07:00:00,17.5,8.58333333333333,2022,1,4,4,7,8.58333333333333
"1617",2022-01-04 08:00:00,17.5,8.58333333333333,2022,1,4,4,8,8.75
"1618",2022-01-04 09:00:00,17.5,8.58333333333333,2022,1,4,4,9,10.4166666666667
"1619",2022-01-04 10:00:00,17.5,8.58333333333333,2022,1,4,4,10,13.4166666666667
"1620",2022-01-04 11:00:00,17.5,8.58333333333333,2022,1,4,4,11,15.75
"1621",2022-01-04 12:00:00,17.5,8.58333333333333,2022,1,4,4,12,17
"1622",2022-01-04 13:00:00,17.5,8.58333333333333,2022,1,4,4,13,17.375
"1623",2022-01-04 14:00:00,17.5,8.58333333333333,2022,1,4,4,14,17.1666666666667
"1624",2022-01-04 15:00:00,17.5,8.58333333333333,2022,1,4,4,15,17.5
"1625",2022-01-04 16:00:00,17.5,8.58333333333333,2022,1,4,4,16,15.9166666666667
"1626",2022-01-04 17:00:00,17.5,8.58333333333333,2022,1,4,4,17,13.6666666666667
"1627",2022-01-04 18:00:00,17.5,8.58333333333333,2022,1,4,4,18,12.5833333333333
"1628",2022-01-04 19:00:00,17.5,8.58333333333333,2022,1,4,4,19,12.0833333333333
"1629",2022-01-04 20:00:00,17.5,8.58333333333333,2022,1,4,4,20,11.5
"1630",2022-01-04 21:00:00,17.5,8.58333333333333,2022,1,4,4,21,10.6666666666667
"1631",2022-01-04 22:00:00,17.5,8.58333333333333,2022,1,4,4,22,10.1666666666667
"1632",2022-01-04 23:00:00,17.5,8.58333333333333,2022,1,4,4,23,10.3333333333333
"1633",2022-01-05 00:00:00,22.7916666666667,7.16666666666667,2022,1,5,5,0,10.0833333333333
"1634",2022-01-05 01:00:00,22.7916666666667,7.16666666666667,2022,1,5,5,1,10.0416666666667
"1635",2022-01-05 02:00:00,22.7916666666667,7.16666666666667,2022,1,5,5,2,9.125
"1636",2022-01-05 03:00:00,22.7916666666667,7.16666666666667,2022,1,5,5,3,8.5
"1637",2022-01-05 04:00:00,22.7916666666667,7.16666666666667,2022,1,5,5,4,8
"1638",2022-01-05 05:00:00,22.7916666666667,7.16666666666667,2022,1,5,5,5,7.58333333333333
"1639",2022-01-05 06:00:00,22.7916666666667,7.16666666666667,2022,1,5,5,6,7.54166666666667
"1640",2022-01-05 07:00:00,22.7916666666667,7.16666666666667,2022,1,5,5,7,7.16666666666667
"1641",2022-01-05 08:00:00,22.7916666666667,7.16666666666667,2022,1,5,5,8,7.625
"1642",2022-01-05 09:00:00,22.7916666666667,7.16666666666667,2022,1,5,5,9,11.9583333333333
"1643",2022-01-05 10:00:00,22.7916666666667,7.16666666666667,2022,1,5,5,10,16.9583333333333
"1644",2022-01-05 11:00:00,22.7916666666667,7.16666666666667,2022,1,5,5,11,21.0416666666667
"1645",2022-01-05 12:00:00,22.7916666666667,7.16666666666667,2022,1,5,5,12,22.7916666666667
"1646",2022-01-05 13:00:00,22.7916666666667,7.16666666666667,2022,1,5,5,13,22.1666666666667
"1647",2022-01-05 14:00:00,22.7916666666667,7.16666666666667,2022,1,5,5,14,20.5
"1648",2022-01-05 15:00:00,22.7916666666667,7.16666666666667,2022,1,5,5,15,19.625
"1649",2022-01-05 16:00:00,22.7916666666667,7.16666666666667,2022,1,5,5,16,14.625
"1650",2022-01-05 17:00:00,22.7916666666667,7.16666666666667,2022,1,5,5,17,11.375
"1651",2022-01-05 18:00:00,22.7916666666667,7.16666666666667,2022,1,5,5,18,10.0416666666667
"1652",2022-01-05 19:00:00,22.7916666666667,7.16666666666667,2022,1,5,5,19,9.29166666666667
"1653",2022-01-05 20:00:00,22.7916666666667,7.16666666666667,2022,1,5,5,20,9.125
"1654",2022-01-05 21:00:00,22.7916666666667,7.16666666666667,2022,1,5,5,21,9.04166666666667
"1655",2022-01-05 22:00:00,22.7916666666667,7.16666666666667,2022,1,5,5,22,8.875
"1656",2022-01-05 23:00:00,22.7916666666667,7.16666666666667,2022,1,5,5,23,8.625
"1657",2022-01-06 00:00:00,13,7.70833333333333,2022,1,6,6,0,8.58333333333333
"1658",2022-01-06 01:00:00,13,7.70833333333333,2022,1,6,6,1,8.16666666666667
"1659",2022-01-06 02:00:00,13,7.70833333333333,2022,1,6,6,2,7.875
"1660",2022-01-06 03:00:00,13,7.70833333333333,2022,1,6,6,3,7.83333333333333
"1661",2022-01-06 04:00:00,13,7.70833333333333,2022,1,6,6,4,7.70833333333333
"1662",2022-01-06 05:00:00,13,7.70833333333333,2022,1,6,6,5,7.91666666666667
"1663",2022-01-06 06:00:00,13,7.70833333333333,2022,1,6,6,6,8.08333333333333
"1664",2022-01-06 07:00:00,13,7.70833333333333,2022,1,6,6,7,8.125
"1665",2022-01-06 08:00:00,13,7.70833333333333,2022,1,6,6,8,8.375
"1666",2022-01-06 09:00:00,13,7.70833333333333,2022,1,6,6,9,9.375
"1667",2022-01-06 10:00:00,13,7.70833333333333,2022,1,6,6,10,11.0416666666667
"1668",2022-01-06 11:00:00,13,7.70833333333333,2022,1,6,6,11,12.25
"1669",2022-01-06 12:00:00,13,7.70833333333333,2022,1,6,6,12,12.7916666666667
"1670",2022-01-06 13:00:00,13,7.70833333333333,2022,1,6,6,13,13
"1671",2022-01-06 14:00:00,13,7.70833333333333,2022,1,6,6,14,12.4583333333333
"1672",2022-01-06 15:00:00,13,7.70833333333333,2022,1,6,6,15,12.0416666666667
"1673",2022-01-06 16:00:00,13,7.70833333333333,2022,1,6,6,16,11.125
"1674",2022-01-06 17:00:00,13,7.70833333333333,2022,1,6,6,17,10.5416666666667
"1675",2022-01-06 18:00:00,13,7.70833333333333,2022,1,6,6,18,10.0833333333333
"1676",2022-01-06 19:00:00,13,7.70833333333333,2022,1,6,6,19,10.0833333333333
"1677",2022-01-06 20:00:00,13,7.70833333333333,2022,1,6,6,20,10.0833333333333
"1678",2022-01-06 21:00:00,13,7.70833333333333,2022,1,6,6,21,10.0833333333333
"1679",2022-01-06 22:00:00,13,7.70833333333333,2022,1,6,6,22,10.0833333333333
"1680",2022-01-06 23:00:00,13,7.70833333333333,2022,1,6,6,23,9.5
"1681",2022-01-07 00:00:00,15.75,6.08333333333333,2022,1,7,7,0,9.75
"1682",2022-01-07 01:00:00,15.75,6.08333333333333,2022,1,7,7,1,10.0833333333333
"1683",2022-01-07 02:00:00,15.75,6.08333333333333,2022,1,7,7,2,9.375
"1684",2022-01-07 03:00:00,15.75,6.08333333333333,2022,1,7,7,3,8.75
"1685",2022-01-07 04:00:00,15.75,6.08333333333333,2022,1,7,7,4,9.58333333333333
"1686",2022-01-07 05:00:00,15.75,6.08333333333333,2022,1,7,7,5,9.58333333333333
"1687",2022-01-07 06:00:00,15.75,6.08333333333333,2022,1,7,7,6,9.58333333333333
"1688",2022-01-07 07:00:00,15.75,6.08333333333333,2022,1,7,7,7,9.625
"1689",2022-01-07 08:00:00,15.75,6.08333333333333,2022,1,7,7,8,9.83333333333333
"1690",2022-01-07 09:00:00,15.75,6.08333333333333,2022,1,7,7,9,10.8333333333333
"1691",2022-01-07 10:00:00,15.75,6.08333333333333,2022,1,7,7,10,12.9166666666667
"1692",2022-01-07 11:00:00,15.75,6.08333333333333,2022,1,7,7,11,14
"1693",2022-01-07 12:00:00,15.75,6.08333333333333,2022,1,7,7,12,13.875
